id,movie_id,commenter,rating,content,comment_time,created_at
10698,35,朝暮雪,4星,最震撼的片头，5分钟见证一生。,2012-08-07 16:05:10,2026-05-13 14:52:21
10699,35,同志亦凡人中文站,5星,触动内心最柔软的温情,2012-07-20 20:12:37,2026-05-13 14:52:21
10700,35,波波维奇,5星,相识相爱相伴到老是人生最浪漫的事。其实爱情不需要轰轰烈烈，柴米油盐普通的平淡的生活才是最真实的。珍惜人生旅途中陪你看风景的人吧。,2018-02-28 10:28:27,2026-05-13 14:52:21
10701,36,花继续开,5星,“有人问中国最伟大的人是谁？人民说是他，他说是人民。正确答案是人民，但他若不曾出现，是不会有这个答案的。”,2020-10-14 02:51:39,2026-05-13 14:52:21
10702,36,朝暮雪,5星,要是姜文拍完这部电影就宣布退休，他会被封神。,2012-08-13 11:03:47,2026-05-13 14:52:21
10703,36,弗朗索瓦张。,5星,说姜文用力过猛的 那只能说明您受功不够 受用不起！,2010-12-17 02:04:49,2026-05-13 14:52:21
10704,36,大奇特(Grinch),4星,开篇大四喜，尾声单钓将；麻筒子连七对，汤混子全不靠，四万字无番和；大三元影帝，清一色男配，花牌周韵，自摸姜文。,2010-12-16 03:19:43,2026-05-13 14:52:21
10705,36,顾盼,5星,姜文说，我想站着把钱挣了。他做到了。结尾处的那句 没有你，对我很重要。怎么解读都不为过。,2018-02-08 17:53:21,2026-05-13 14:52:21
10706,36,Touma,5星,拍个虎虎生风，拍个一日千里，拍个恍若隔世！,2010-12-16 17:15:11,2026-05-13 14:52:21
10707,36,猪头小队长,3星,仍然有浪漫的想象、癫狂的审美、极致的表演，然而姜文这次说，他要让所有人都看懂，于是他不放过对任何细枝末节的解释。当彪悍的人生开始解释，所以，情怀没了，诗意没了，理所当然。难道所有导演的审美都要假装去迎合观众而连带着水准一起拉低？好吧，那市场胜利了，这下子都能看懂，都能笑了。,2010-12-05 01:10:40,2026-05-13 14:52:21
10708,36,shawnj,4星,并不是所说的那么出色，被过誉了。横向比很棒，纵向比是姜文几部作品中最差的,2010-12-16 14:41:24,2026-05-13 14:52:21
10709,36,于少,5星,牛着逼！,2010-11-27 00:54:12,2026-05-13 14:52:21
10710,36,欣欣向荣,4星,这个电影很好玩，重复看会发现很多隐藏线索，麻将面具也很有意思，最后还有惊喜，挺好看的,2018-02-20 10:28:27,2026-05-13 14:52:21
10711,36,Q。,4星,“走路不要太快，会扯着蛋。”这是一部溢满荷尔蒙的火药桶，这是一部会带来核动力反应的影片，震撼所有人，并且持续许久。130分钟的影片满是高潮，全场观众从头沸腾到结尾，不断的笑声、不断的掌声。无论哪个演员都表现的十分出彩，台词幽默精致，结构紧凑、首尾呼应，唯独缺少一丝控制。★★★★☆,2010-12-16 16:01:38,2026-05-13 14:52:21
10712,36,接十分钟的吻,4星,三四年前看的，只记得全班人一起笑得跟傻子一样，挺不错的电影,2018-01-24 18:08:53,2026-05-13 14:52:21
10713,36,cornmeal,5星,谁赢他们帮谁，但是他们不明白，他们帮谁，谁就赢。人类不感谢罗辑，同样的，人民也不感激牧之。,2022-03-19 19:06:05,2026-05-13 14:52:21
10714,36,冰红深蓝,3星,"男性色彩过于浓烈，女性全沦为扁平的符号。多处段落过于刻意，不加节制。舞台化气息太重，电影化手法较弱。所谓政治隐喻也欠缺力度。姜文由于[鬼子来了]输给[黑暗中的舞者]就对冯提尔怀恨在心,03戛纳利用评委身份公报私仇抵制[狗镇],斥其为""哗众取宠"",结果自己后来拍的片质量比之差远了。（6.5/10）",2016-01-15 16:37:38,2026-05-13 14:52:21
10715,36,同志亦凡人中文站,4星,细节还差点儿 故事很给力～！,2010-12-16 22:00:39,2026-05-13 14:52:21
10716,36,琦殿,5星,行了，装逼一次，继段奕宏，姜文再一次满足了我对男人所有的幻想。操，嫉妒周韵。,2010-12-17 20:46:01,2026-05-13 14:52:21
10717,36,Seneca Ep77.14,4星,五分在才气 一分扣给直男恶趣味,2023-09-10 15:50:15,2026-05-13 14:52:21
10718,36,亚比煞,4星,银鞍照白马，飒沓如流星。十步杀一人，千里不留行。,2010-12-19 22:15:06,2026-05-13 14:52:21
10719,36,溴化雞,5星,20210315改五星，当年是真的没看懂，很隐晦，现在回看越来越觉得我不适合生活在现在这社会上了。哦对，为什么回看？因为发现现在很多社会事件拿里面的对白都可以解释。。。。,2021-03-15 11:07:35,2026-05-13 14:52:21
10720,36,西楼尘,4星,噼里啪啦，酣畅淋漓。期待姜文，真正用心拍电影的导演，姜文李安守住最后的电影净土。,2013-08-21 22:42:57,2026-05-13 14:52:21
10721,37,小耳朵图吗,4星,宫崎骏的片子里。老奶奶都很丑。但都是好老奶奶。,2007-08-17 19:11:24,2026-05-13 14:52:21
10722,37,一粒煞白,5星,目前为止觉得哈尔是宫崎骏作品里最帅的男角,2010-05-30 20:39:40,2026-05-13 14:52:21
10723,37,2ya,5星,看了这个电影就想要一个家。擦地板，在阳光下面放上铺着干净桌布的餐桌，还有照顾小火苗，就如同守护爱人的心一般。,2006-01-18 12:01:31,2026-05-13 14:52:21
10724,37,伍德与夏洛蒂,5星,虽然它确实不如宫崎骏的很多作品，也不是最受欢迎的，但却是我最爱。每次响起俩人初遇时在屋顶跳跃的那段音乐，都觉得莫名的悲伤。也正是因为这种感觉，它才是最爱。,2011-03-16 20:55:33,2026-05-13 14:52:21
10725,37,A L E X,5星,染发剂事件之后，形象崩塌暴露屁孩本质萌到吐血！哈尔一定是宫崎骏作品最帅男主了，配音还是木 村 拓 哉，简直不给活路,2017-01-01 22:38:17,2026-05-13 14:52:21
10726,37,littletwo,5星,你的头发染上了星光的颜色…… 爱的颜色……,2007-11-09 22:56:14,2026-05-13 14:52:21
10727,37,笒庐闲话Asuraa,5星,爱，就是替爱人找回自己的心。,2009-07-30 15:46:22,2026-05-13 14:52:21
10728,37,我是大皮哥,3星,"赞这句 ""勇敢面对自己的时候是美丽的少女，退缩时就会变成风烛残年的老妇。"" 的评论",2013-07-22 19:35:13,2026-05-13 14:52:21
10729,37,王老虎,5星,宫老唯一采用的美男主~~千年一见,2008-06-19 20:08:55,2026-05-13 14:52:21
10730,37,同志亦凡人中文站,4星,人不漂亮活着还有什么意思...哈哈哈哈太可爱了哈尔...,2012-04-25 20:17:50,2026-05-13 14:52:21
10731,37,肖恩恩恩恩肖,5星,因为有爱的能力和欲望，我们才年轻。如果太自卑与屈服现实，会像苏菲一样瞬间苍老。,2016-06-11 01:08:01,2026-05-13 14:52:21
10732,37,海心,5星,爱给了苏菲勇气，哈尔爱苏菲的勇气。,2008-11-21 22:08:29,2026-05-13 14:52:21
10733,37,根,5星,木村拓哉的声音真是亚萨西啊……,2012-07-18 21:50:33,2026-05-13 14:52:21
10734,37,大鲤鱼（丹AI）,5星,这是一个关于爱与拯救的故事，从最初喜欢你超高的颜值、酷炫的技能、王子一般的出场，到最后爱你内心孤独又傲娇、脆弱又勇敢、蠢萌又理想主义的小男孩。爱就是逐渐靠近、了解、懂得，接纳你真实的样子，依然不离不弃。,2016-05-30 21:36:30,2026-05-13 14:52:21
10735,37,寂地,5星,"比起宫爷爷以前的电影,这电影的主题更轻松.但是依然有一如既往的温暖.另外,哈尔那种小屁孩的性格实在太可爱了!",2006-01-01 17:57:35,2026-05-13 14:52:21
10736,37,Gabriel,5星,其实诅咒不是衰老，而是容貌会随着心理年龄而不断变化。所以当她不敢去对抗既定命运时，当她爱上了哈尔却很自卑时她就是满脸皱纹的老妇，可当她在王宫里神采飞扬的为哈尔争辩当她牵着哈尔的手走在秘密花园，她又一点一点变回了少女。而哈尔也有对应的两面性，他是温柔俊美能保护自己心爱女子的完美情人，也是因为头发变色而大发脾气说着不漂亮还活着干嘛的幼稚小孩。 所以，他既是苏菲的儿子又是苏菲的情人。 苏菲没法直面自己的内心，哈尔也一直在逃避，他用移动的城堡来躲避战乱和国王的征召。后来他们相遇，苏菲告诉哈尔他们可以一起承担，她为他去了王宫。哈尔在敌军空袭时对苏菲说不能再逃了，他已经有了要守护的人。 从来好的感情都是为了彼此成为了更好的自己。 看这部电影的过程温柔平静，人性的美好和纯真无处不在，看完整个人都很温暖。,2021-12-05 22:40:32,2026-05-13 14:52:21
10737,37,Kecalm,3星,一般，很多东西都没有交代清楚，故事线超级混乱，看得我一头雾水，只知道有一个反战的思想在里面。我不知道为什么女主要留下荒野女巫，为什么女主要留下那条狗，为什么哈尔忽然喜欢上了苏菲，为什么哈尔看到追杀他的女巫后还可以把她和狗当成一家人，为什么稻草人忽然对苏菲表白，为什么老师忽然决定停止战争等等。画面是很美，城堡的设定也很吸引人，如果我还在读小学的话我可能会很想要住进哈尔的移动城堡，可是我长大了，除了设定之外更吸引我的是好的故事。,2022-04-29 15:52:56,2026-05-13 14:52:21
10738,37,roucy猫与风太,5星,木村的哈尔~,2009-12-15 19:14:10,2026-05-13 14:52:21
10739,37,影志,4星,腾空徒步的那一段，最浪漫,2006-02-12 21:56:47,2026-05-13 14:52:21
10740,37,沉歌,5星,欧式小镇，美少年，少女，女巫，城堡，魔法……还有比这更对胃口的了吗？,2007-10-14 15:51:49,2026-05-13 14:52:21
10741,38,Q。,5星,“我们会来这里，不是来吵架的。我们肩负着重责大任。我一直觉得这就是民主社会的优点。我们收到信，被通知要来这里，决定一个跟我们素昧平生的人到底有没有罪，不论做出什么样的判决，我们都拿不到好处，也没有损失，那就是我们的国家能这么强大的原因。”精采！剧本、导演、演员个个出色★★★★★,2011-07-18 02:03:48,2026-05-13 14:52:21
10742,38,süden,4星,情节展开的不错，但是戴维斯主张的部分都只是模棱两可的推测，实际上挨个求证这些东西之后，孩子有可能是凶手，也有可能不是。只是控方的初期工作没有做好，辩方的交叉质询没有做好，案子应该重新调查，而不是简单的判决无罪。 看到有公众号截屏引用这个十一年前短评做庸俗群众代表我很荣幸。 权利机关的失职是一回事，合理质疑没有毛病，但结局判决无罪是有毛病的。文艺青年批评我追求真相庸俗，只有追求概念正义才高贵。可是我认为，法律和人权，都不应该成为知识分子自恋的工具，无论概念有多好，只要结果不能实现对被害人的公平公正，就不是完美的应用。其实法律上，陪审员可以利用分歧制度使案件失审而不是匆匆结案，可以保留补充侦查择日再审的机会。现实的程序正义是互相牵制互为补充的各种条款制度，而不是单一概念无限运用,2008-12-31 18:37:11,2026-05-13 14:52:21
10743,38,一湄,5星,偏见，合理的怀疑。任何时候都要保持怀疑的能力。最后，当意见终于统一，每个人默默地穿上外套，离开，桌子上是刚刚一个半小时内发生的巨大震荡留下的痕迹，烟灰缸，纸团，凌乱的纸张，笔，还有那把刀。经过这些震荡后的十二个男人，不管之前是多么的抱着偏见不放，此刻都闪着光。这是人类进步的光芒。,2010-11-07 01:12:20,2026-05-13 14:52:21
10744,38,NullPointer,5星,投票不管用，意见领袖也没用，你得让每个人都说个够。然后明智的共识才会产生。,2013-07-18 01:49:47,2026-05-13 14:52:21
10745,38,bornfreeyolo,4星,法学狗看了真的深有体会，什么是民主什么是正义，一环扣一环，你心中会有自己的答案。,2017-03-25 23:51:47,2026-05-13 14:52:21
10746,38,kissdemon,5星,知道这是一部牛片，只是没想到居然这么牛。,2010-04-17 18:42:19,2026-05-13 14:52:21
10747,38,根,5星,看着五十年代的饮水机电风扇和豪华厕所只想感叹“万恶的资本主义”！,2017-04-01 22:32:00,2026-05-13 14:52:21
10748,38,solate,5星,罗生门，只有阐释，没有真相,2009-09-19 11:49:45,2026-05-13 14:52:21
10749,38,亚比煞,5星,人是说谎者，人是连自己也会欺骗的说谎者。因为冷漠，成见，因为麻木，可笑的自尊，或者甚至不需要任何理由的去坚持一个谎言。一个没有理智的社会，往往同时也是一个没有感情的社会。强烈推荐，精采绝伦。,2010-05-29 22:24:31,2026-05-13 14:52:21
10750,38,艾小柯,5星,精湛的表演，恰到好处的对话与矛盾设计。,2006-06-16 01:24:39,2026-05-13 14:52:21
10751,38,省登宇,4星,这就是美国强大的原因。美国爱国教育片，建议本朝以二会为背景拍一个，意义深远。,2010-11-09 09:27:49,2026-05-13 14:52:21
10752,38,狷介有乌青,5星,美国之所以能够标榜民主，正是因为这种陪审团制度所映射出来的倾听每一个声音，尊重每一个个体。提出你的“合理怀疑”，大家来讨论，来表决，来投票。但是，并不是每一个陪审团里都有这样一个8号陪审员，而偏见永远存在,2012-08-19 01:17:52,2026-05-13 14:52:21
10753,38,鱼丸粗面,5星,民主、人性、理智、原则。合理怀疑。,2007-04-18 20:09:08,2026-05-13 14:52:21
10754,38,秦诺诺,4星,像12怒汉这样的电影不经典是不可能的，故事写的太好了，对白更是无懈可击，而演员的表演不管是剧中的哪个演员都演得近乎完美，主题很简单也很深刻，作为一个人如何去对待另一个人的生与死。,2010-06-14 04:56:26,2026-05-13 14:52:21
10755,38,jiyun,5星,一个人在与11个人持对立观点的情况下如何一一说服众人并反败为胜！,2009-09-07 09:42:22,2026-05-13 14:52:21
10756,38,离净语,2星,明确的美利坚民主制度的科教宣传片，告诉陪审团的人你们要好好思考的责任，告诉外国人我们不会乱杀一个好人……以故事来看，为什么要把断案、推理和维权的责任全部交给陪审团的人呢？无罪推定竟然要靠一个英雄男人的努力和坚持，哪里体现了民主国家人民的素质？,2013-02-11 07:13:55,2026-05-13 14:52:21
10757,38,扭腰客,5星,意见领袖在电影中的上佳诠释,2010-04-03 14:55:31,2026-05-13 14:52:21
10758,38,米粒,5星,抽丝剥茧，各个击破，非常牛逼……感到非常非常大的压迫感。气氛竟然还跟一场雨融合得那么好。,2011-07-21 04:38:27,2026-05-13 14:52:21
10759,38,10beans,5星,老人理解老人，矮子理解矮子，贫民窟理解贫民窟，父子不合理解父子不合，甚至天气都可以影响到人对生死的决定…人在理解他人时都会先从自身经历出发。子非鱼，所以需要陪审团去尽可能拼凑出defendant更完整的画面。说到最后其实也只是有一半not guilty的可能，不代表绝对无罪，但人性的善良和对人权的尊重让陪审团选择从无，看到最后很感动。学到了很多，thanks a lot,2023-03-12 18:49:50,2026-05-13 14:52:21
10760,38,暖鱼,5星,除开日出日落外，又一部以对话为主的电影。有张力，也有法律的基础常识、以及如何说服人和群体决策等要素。,2008-09-15 02:00:48,2026-05-13 14:52:21
10761,39,Ck,4星,人老了，由頭哭到尾。,2016-06-27 17:48:41,2026-05-13 14:52:21
10762,39,怂囧小赫,5星,人至善，景至美，故事细腻，淳朴动人，人生本该如此，温情永存，何惧苦难？,2016-09-14 20:22:29,2026-05-13 14:52:21
10763,39,yolanta,未评分,有生之年不去瑞士还有啥可活？,2016-08-04 13:39:05,2026-05-13 14:52:21
10764,39,左佐,5星,成功之处在于每个角色都很立体，都有优点缺点，海蒂不守规矩却天真可爱，克劳拉自私骄纵却优雅美丽，皮特淘气却耿直，爷爷脾气古怪却默默付出，女管家严厉却谨慎。山里的人没有那么朴实无华，“宫殿”里的人也没那么惟利是图。,2016-08-31 12:54:35,2026-05-13 14:52:21
10765,39,小小斌,5星,小姑娘很有灵气，给人的感觉就好像天生属于大山，光着脚奔跑在花草山峦中，风般轻盈，鸟儿般欢乐。电影中的感情都很真挚，也很友善，没有绝对的坏人，而且大家到最后都得到了所希望的幸福，这种幸福让观众看着也幸福。,2016-08-14 01:46:34,2026-05-13 14:52:21
10766,39,Panda的影音,5星,难怪片名让我有种莫名的熟悉感，看正片后才知道这与高畑勋导演、宫崎骏担任场面设定的动画剧集《阿尔卑斯山的少女》都改编自小说《海蒂》，真是太惊喜了。……故事温情脉脉，风景怡情养目，一段醉我心脾的观影历程。……有时，我以为看过几千部电影会审美疲劳，可当碰到心仪之作依然能看得身心愉悦。→ 2019.05.23：去看自己喜爱的电影有时就像是去赴重要的约会，要特地挑选影院、时间、座位，然后放映前要好好养精蓄锐以便看片时能有充沛的精力，循环原声配乐能让观影过程更有带入感更能沉浸在电影的世界里，没有琐事分心烦心以及同场观众能不吵不闹看电影则是小幸运……就这样，一次开心愉悦、享受至极的《海蒂和爷爷》重温之旅存进了我的脑海！,2016-08-19 11:40:02,2026-05-13 14:52:21
10767,39,朝暮雪,5星,海蒂失去了父母，于力失去了孩子，他们是两个被抛弃的人，恰好填补了对方缺失的部分。 来到克拉拉家，海蒂有了新衣服、新鞋子，有了食物，有了温暖的大床，她什么都有了，可是没有了爷爷、雪山和羊群。 你给了她物质生活，其实她要的是精神生活，要的是亲情和自由。 无数的规矩和礼仪把克拉拉压得喘不过气，让她产生了心病。不仅身体寸步难行，心理也被牢牢困住。 你以为你给了她一切，其实你根本不知道她想要的是什么。 正是蓝天和白云，青草和蝴蝶，让她打开心扉，融化了她内心的病魔。 当然，城里也有柔软的面包，山里也有人没有见识。城里并非一无是处，山里的人也不一定都是对的。 电影还有一条暗线，老师强迫海蒂认字，然而欲速则不达； 奶奶鼓励她自己看故事，从而培养了她的兴趣。果然没有教不会的学生，只有不会教的老师。,2019-05-12 19:26:29,2026-05-13 14:52:21
10768,39,ほこり,4星,“大家都笑我，因为我想写故事”“那是因为大家知道的太少，而你看过更大的世界。如果你觉得这个世界有那些东西会让你快乐，就去做，无论别人说什么”,2016-09-15 01:12:53,2026-05-13 14:52:21
10769,39,🐌蜗牛然小九,5星,看完了想去瑞士，看的时候一度害怕克拉拉被坏人骗，害怕外婆嫌弃海蒂，害怕克拉拉嫌弃山里的日子，害怕她和海蒂因为什么争吵，看来我真的已经如履薄冰太久，不敢去相信在童话的世界里一切都是美好了，这是成长的代价嘛？真的可悲,2021-04-26 12:08:31,2026-05-13 14:52:21
10770,39,我是大皮哥,3星,"愿意穷尽这一生，去守护海蒂洁白无瑕的笑容。Peter失手推下山的轮椅，反而成了帮助Klara重新站起来的助力，真的给人一种生命的美好会创造无限miracle的感觉。“If something in life brings you joy, then you simply have to do it, regardless of what people say.”",2016-08-20 12:05:56,2026-05-13 14:52:21
10771,39,私～川流,4星,这是一部被翻拍多次的剧本。小的时候看过秀兰邓波的版本，只记得阿尔卑斯的山景。不知为何，看过这部电影，仿佛回到了上个世纪，简单地剧本，没有特效，专注于人物的情感与内心。这才是艺术真正动人的地方。,2016-07-15 19:35:00,2026-05-13 14:52:21
10772,39,耳东某,5星,寄养的地方就像[唐顿庄园]，睿智的老祖母，故作姿态又可爱的管家，优雅不落灰尘的大宅子，可海蒂最后离开了这里，她回到了祖父的小屋里，那里有鹰和雪山，那里有第一个真正疼爱她的人，那里有自然的怀抱。人类走出山野为了进步，人类回到山野，为了放置一颗不安的心。,2016-09-24 23:11:05,2026-05-13 14:52:21
10773,39,万物静默如初,5星,想说的是：这才是人生中最美好的童年时光。,2016-09-18 17:34:00,2026-05-13 14:52:21
10774,39,D_D,4星,有一些孩子只属于旷野 山林 和 自然。 而 每个人心中都有这样一个孩子。 疗愈 释放 重生 你需要拥有他 并 拥抱他。 with Katherine @ Elements,2016-07-04 00:05:31,2026-05-13 14:52:21
10775,39,许多许光汉,5星,喜欢 很温馨 我泪点有点低,2016-08-16 10:54:41,2026-05-13 14:52:21
10776,39,王xx,5星,5颗星完全不够用,2016-09-04 17:57:55,2026-05-13 14:52:21
10777,39,郭小鸟👿,5星,世上，我最溺爱俩人，老人与孩童。一个是处世未深的烂漫，一个是过尽千帆的从容。什么坏情绪都没了。,2021-02-08 16:26:44,2026-05-13 14:52:21
10778,39,晃荡晃荡游,5星,我怎么感觉克拉拉就是缺钙呀，之后喝了牛奶+晒太阳 刚好补钙😂,2023-08-22 13:48:40,2026-05-13 14:52:21
10779,39,好了日inutile,4星,如果生活中有什么使你感到快乐，那就去做吧，不要管别人说什么。风景好美，三个孩子也好美。我们的天性呢，总感觉没有恣意地释放过，也想在满是蒲公英的山野，赤脚张开双臂奔跑一次。克拉拉的奶奶真的是个很睿智的教育者。,2016-08-23 17:28:12,2026-05-13 14:52:21
10780,39,CIne,5星,好喜欢克拉拉的奶奶，“你见过更多东西，有更宽广的视野”,2021-03-21 19:44:20,2026-05-13 14:52:21
10781,40,慈,4星,“受过伤害的人总是笑得最开心的，因为他们不愿意让身边的人承受一样的痛苦。”,2013-10-09 20:24:49,2026-05-13 14:52:21
10782,40,Never-land,4星,太催泪了，素媛和爸爸之间的很多细节都特别感人，素媛住院时，爸爸笨拙的在电脑上搜索“如何和女儿交流”；出院后爸爸悄悄在她床头放上装满糖的小包让她背着来掩盖便袋的声音；还有素媛不再和爸爸亲近，他只能扮成可可梦哄她开心，每次想到笑嘻嘻的可可梦背后是一个无奈的父亲就会觉得特别心酸。,2013-12-30 23:38:24,2026-05-13 14:52:21
10783,40,风雨骑老师,4星,自认为很难被韩国电影感动，但本片爸爸第一次在女儿面前脱下卡通头套那里真是止不住地掉眼泪。跟之前的《熔炉》题材很接近，但是没有借此来过多抨击司法或者人性，更多地还是表现苦难过后对于心灵的疗伤，工厂和家长的捐款，孩子们的贴画，包括最后第二个孩子出世，都象征了生命的不屈与永恒,2013-12-31 13:56:17,2026-05-13 14:52:21
10784,40,影志,5星,"""最孤独的人最亲切，受过伤的人总是笑的最灿烂，因为他们不愿让身边的人承受一样的痛苦"" 从素媛到素望，生活有阳光才有希望，可可梦是全片最治愈点，哭成傻逼。“我总想睡一觉就能回到过去，可早上起来发现，还是没有任何变化，太伤心了...以前奶奶说，哎哟要死要死了，这大概就是人活在世的意义”",2013-12-27 00:15:44,2026-05-13 14:52:21
10785,40,呱呱,5星,爸爸知道女儿介意排便器的塑料声为她准备装满塑料包装纸的糖果小包，女儿知道一直跟着身后的可可梦是爸爸。,2013-12-29 19:27:21,2026-05-13 14:52:21
10786,40,bird,5星,1，现实还是那么恶心，家人和童话让我们活下去。2，如果心灵得不到安慰，再公正的判决也终是悲剧。,2013-12-31 07:04:00,2026-05-13 14:52:21
10787,40,PsychoBabble,5星,难得的是没有利用亲情过度煽情，也没有过分纠缠于法律漏洞，避开了韩影最爱用的两个梗，而是更多的聚焦在创伤之后一家人的心理状态变化。重创之后生活始终继续，但你能选择如何面对。此片的所有感动点是来源于细节中和一家人共同努力渡过难关表现出来的积极心态，感动之余，倍感欣慰。有几处台词真心好,2013-12-29 18:10:01,2026-05-13 14:52:21
10788,40,兔子小i,5星,爸爸和小女孩演的都太好了，爸爸的基友一家人真不错，这样的人在世上少有了。还好孩子没有受到欺负，能有人正确的引导她，帮助她。人渣们都该死~！我哭死了,2013-12-27 14:51:48,2026-05-13 14:52:21
10789,40,Doublebitch,5星,最感人的是素媛回家时那一墙的小纸条。,2014-01-02 23:05:57,2026-05-13 14:52:21
10790,40,盖茨,4星,简直要疯了，强奸未成年的都去死啊啊啊啊。片子虽然虐的要死，但是中间有很多让人特别暖心的细节，包括同事同学朋友的那些帮忙，父亲对女儿那种深沉的爱，让人觉得是可以战胜悲剧的。今年青龙奖给了这部最佳影片也是肯定了它的积极意义,2013-12-24 22:29:40,2026-05-13 14:52:21
10791,40,赵金鍂,5星,负能量正能量负能量正能量负能量正能量负能量正能量负能量正能量，已虐哭…,2013-12-26 23:17:35,2026-05-13 14:52:21
10792,40,的确良少,5星,电影《素媛》原型罪犯，2020年12月正式出狱的赵斗淳，于2021年12月17号被非法闯入的男子A先生用钝器爆揍了一顿，虽然没有受致命伤，但69岁的他还是被打进了医院，目前还在接受治疗。,2021-12-18 09:30:33,2026-05-13 14:52:21
10793,40,mary,4星,真实事件改编的片子看过总是很堵得慌,2013-12-24 23:05:52,2026-05-13 14:52:21
10794,40,贝塔先生,5星,泪流满面。,2013-12-26 00:14:48,2026-05-13 14:52:21
10795,40,东篱,5星,韩国电影在对人性方面的表达一直都很好，这部电影我看一次哭一次，很压抑，我们国家对这种事件的关注太少了，每次都是不了了之。,2018-02-11 09:14:04,2026-05-13 14:52:21
10796,40,momo,5星,再也不敢看这种类型的电影了，犯人死刑n次都不够,2016-09-10 21:35:08,2026-05-13 14:52:21
10797,40,赫恩曼尼,5星,"""最孤独的人最亲切，受过伤的人总是笑的最灿烂，因为他们不愿让身边的人承受一样的痛苦""",2014-11-28 04:14:32,2026-05-13 14:52:21
10798,40,接十分钟的吻,5星,全程都是泪点，小男孩为了不让小女孩在受到伤害，和几个同学一起默默跟在后面，朋友、同学为了鼓励她，在小女孩家的门上贴满了祝福，爸爸为了消磨带给小女孩的记忆，带上很热的玩偶衣服，逗她开心保护她，小女孩说活着就是为了死去，顿时泪崩,2018-01-20 02:28:07,2026-05-13 14:52:21
10799,40,桃桃林林,3星,看前面的惨剧其实会略反感，总觉得在消费别人的苦难。好在故事的重心在治愈与亲情，这也是最感人的部分，尤其父亲第二次扮人偶，太催泪了。,2013-12-26 22:04:01,2026-05-13 14:52:21
10800,40,图图饶命,5星,看了两次哭了两次 听说真实事件中的小女孩16岁时自杀了… 愿天堂没有伤害 愿善良的人儿都被这世界温柔以待,2017-01-03 10:10:24,2026-05-13 14:52:21
10801,41,海心,5星,事实证明，聪明的头脑永远可以赚钱。,2009-02-05 13:02:25,2026-05-13 14:52:21
10802,41,十二,4星,他也只是一个伤心的孩子,2012-04-17 15:04:31,2026-05-13 14:52:21
10803,41,你看起来很美味,4星,他离家出走，说谎，制造不同的身份开始光鲜亮丽的生活。他是智商超群的罪犯，但是他只是个孤独的孩子。在平安夜的时候打电话给抓他的警探，在平安夜被捕的时候拥抱着他说圣诞快乐，在听到父亲的死讯以后失声痛哭，看到妈妈的新家庭以后对来抓他的警察说你们带我走吧。他终究只是个孩子。,2012-05-15 20:11:53,2026-05-13 14:52:21
10804,41,[己注销],4星,（8/10）卡尔警官是虚构人物，但伪造犯弗兰克却真人真事，因其出色的鉴伪技术为FBI戴罪立功。必须一提的是现实中弗兰克的父母婚姻问题主要责任在父亲一方，但影片却把责任推给母亲。他的确有律师执照，但花了八周而不是两周。维基百科说弗兰克本尊在片中演一法国警察，但我没认出来。,2014-06-24 23:56:46,2026-05-13 14:52:21
10805,41,罗弘霉素,5星,我只想说，02年小李还是尖脸呢。,2012-02-18 05:39:05,2026-05-13 14:52:21
10806,41,桃桃林林,3星,艾米·亚当斯演了一个牙套妹,2012-02-04 12:38:13,2026-05-13 14:52:21
10807,41,战国客,4星,很难想象是根据真人真事改编的，很牛，不过在中国估计出不了这种人吧...除非，中国也有个FBI？很好莱坞的片子~~,2008-05-12 08:55:29,2026-05-13 14:52:21
10808,41,sharon,4星,穿机长制服的小李子帅爆了，很能理解那些被小李子骗的富家小姐们,2017-03-22 21:51:03,2026-05-13 14:52:21
10809,41,高歌,5星,简直就是《华尔街之狼》的前传。PS：K两礼拜书就能从小白考到各种执照，跪服....这样的天才，为非作歹必为大盗，秉公执法必为大侠，无论怎样人生都是闪亮亮的，再次跪服......PS：结尾说的是--人生难得好基友，何必天涯胜旅。,2014-07-16 00:17:05,2026-05-13 14:52:21
10810,41,托尼·王大拿,4星,片头的复古范儿真棒，整体上的手法和配乐的选择也都很有五六十年代好莱坞电影——尤其是希区柯克——的感觉，局部特写的大量运用对氛围的渲染起到了非常大的作用；至于片子本身，还是那句话：论讲故事，斯皮尔伯格永远是最好的之一。,2011-04-21 23:09:58,2026-05-13 14:52:21
10811,41,樹一,4星,被家庭抛弃的儿子成了空中大盗，被家庭抛弃的父亲逮到了空中大盗，于是两人成了并肩作战的好基友，共度余生所有的平安夜。故事线埋得很深，不愧是编剧课上的经典教材。,2016-11-14 21:46:06,2026-05-13 14:52:21
10812,41,彌張,5星,这结局还真是没想到！绝不浪费一个人才！疏忽+牛B this is all,2010-07-10 23:09:34,2026-05-13 14:52:21
10813,41,LisaLeung,4星,骗子的生活是孤独的，因为你不可能对其他任何人说真心话,2011-02-02 17:50:49,2026-05-13 14:52:21
10814,41,朋克大帝,4星,讲道理，如果弗兰克颜值低的话早被捕了，帅哥叫搭讪，丑比叫骚扰,2016-07-11 21:02:35,2026-05-13 14:52:21
10815,41,danyboy,5星,为什么我看的很难过呢。。,2012-10-06 23:59:27,2026-05-13 14:52:21
